study_key,label,code,from_submodel,to_submodel,parameter_family,parameter,travel_label,from_value,to_value,from_rate_Gpc3yr,to_rate_Gpc3yr,study_color_code
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlDouble,Neijssel_opt_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Langer+offset MZ,Ma (2004) MZ,Langer (2006) + offset MZ,431.55,335.02,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_FurlDouble,Neijssel_opt_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Langer+offset MZ,Langer (2006) MZ,Langer (2006) + offset MZ,1042.93,335.02,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_Panter,Neijssel_opt_Strolger_Langer_Panter,star formation history,SFRD_model,Langer MZ,Ma (2004) MZ,Langer (2006) MZ,361.59,1061.19,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_Panter,Neijssel_opt_Strolger_LangerOff_Panter,star formation history,SFRD_model,Langer+offset MZ,Ma (2004) MZ,Langer (2006) + offset MZ,361.59,291.8,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_Panter,Neijssel_opt_Strolger_LangerOff_Panter,star formation history,SFRD_model,Langer+offset MZ,Langer (2006) MZ,Langer (2006) + offset MZ,1061.19,291.8,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlSingle,Neijssel_opt_Strolger_Langer_FurlSingle,star formation history,SFRD_model,Langer MZ,Ma (2004) MZ,Langer (2006) MZ,523.11,1118.71,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlSingle,Neijssel_opt_Strolger_LangerOff_FurlSingle,star formation history,SFRD_model,Langer+offset MZ,Ma (2004) MZ,Langer (2006) + offset MZ,523.11,440.74,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_FurlSingle,Neijssel_opt_Strolger_LangerOff_FurlSingle,star formation history,SFRD_model,Langer+offset MZ,Langer (2006) MZ,Langer (2006) + offset MZ,1118.71,440.74,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlDouble,Neijssel_opt_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Langer MZ,Ma (2004) MZ,Langer (2006) MZ,547.87,1157.22,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlDouble,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Langer+offset MZ,Ma (2004) MZ,Langer (2006) + offset MZ,547.87,460.27,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_FurlDouble,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Langer+offset MZ,Langer (2006) MZ,Langer (2006) + offset MZ,1157.22,460.27,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_Panter,Neijssel_opt_Madau_Ma_FurlSingle,star formation history,SFRD_model,Furlong single GSMF,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,291.23,408.74,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_Panter,Neijssel_opt_Madau_Ma_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,291.23,431.55,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Ma_FurlSingle,Neijssel_opt_Madau_Ma_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,408.74,431.55,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_Panter,Neijssel_opt_Madau_Langer_FurlSingle,star formation history,SFRD_model,Furlong single GSMF,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,938.86,1002.87,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_Panter,Neijssel_opt_Madau_Langer_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,938.86,1042.93,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_Langer_FurlSingle,Neijssel_opt_Madau_Langer_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,1002.87,1042.93,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_Panter,Neijssel_opt_Madau_LangerOff_FurlSingle,star formation history,SFRD_model,Furlong single GSMF,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,190.7,317.64,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_Panter,Neijssel_opt_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,190.7,335.02,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Madau_LangerOff_FurlSingle,Neijssel_opt_Madau_LangerOff_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,317.64,335.02,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_Panter,Neijssel_opt_Strolger_Ma_FurlSingle,star formation history,SFRD_model,Furlong single GSMF,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,361.59,523.11,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_Panter,Neijssel_opt_Strolger_Ma_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,361.59,547.87,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Ma_FurlSingle,Neijssel_opt_Strolger_Ma_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,523.11,547.87,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_Panter,Neijssel_opt_Strolger_Langer_FurlSingle,star formation history,SFRD_model,Furlong single GSMF,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,1061.19,1118.71,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_Panter,Neijssel_opt_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,1061.19,1157.22,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_Langer_FurlSingle,Neijssel_opt_Strolger_Langer_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,1118.71,1157.22,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_LangerOff_Panter,Neijssel_opt_Strolger_LangerOff_FurlSingle,star formation history,SFRD_model,Furlong single GSMF,Panter (2004) GSMF,Furlong (2015) single Schechter GSMF,291.8,440.74,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_LangerOff_Panter,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Panter (2004) GSMF,Furlong (2015) double Schechter GSMF,291.8,460.27,7
Neijssel_2019_COMPAS,Neijssel et al. (2019),COMPAS,Neijssel_opt_Strolger_LangerOff_FurlSingle,Neijssel_opt_Strolger_LangerOff_FurlDouble,star formation history,SFRD_model,Furlong double GSMF,Furlong (2015) single Schechter GSMF,Furlong (2015) double Schechter GSMF,440.74,460.27,7
Klencki_2018_StarTrack,Klencki et al. (2018),StarTrack,M10,I1,initial conditions,initial_binary_distributions,Moe\&DiStefano,Sana+(2012),Moe\&DiStefano (2017),203,88.8,8
Klencki_2018_StarTrack,Klencki et al. (2018),StarTrack,I1,I2,initial conditions,IMF,Z-dep IMF,$\alpha_3=2.3$,Z-dep $\alpha_3$,88.8,181,8
Belczynski_2020_StarTrack,Belczynski et al. (2020),StarTrack,A,B,angular momentum,BH_spin_coupling,spin coupling on,no coupling (default),magnetic spin-down,579,43.8,9
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-B-RMAX2,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,fiducial SSE,RMAX METISSE boost,68.1,65.8,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-C-RMAX3,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,fiducial SSE,RMAX METISSE MESA,68.1,46.6,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-D-RMAX4,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,fiducial SSE,RMAX MESA MLT++,68.1,18.7,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-A-Fiducial,R23-E-RMAX4B,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,fiducial SSE,RMAX MESA no-MLT++,68.1,65.6,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-B-RMAX2,R23-C-RMAX3,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,RMAX METISSE boost,RMAX METISSE MESA,65.8,46.6,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-B-RMAX2,R23-D-RMAX4,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,RMAX METISSE boost,RMAX MESA MLT++,65.8,18.7,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-B-RMAX2,R23-E-RMAX4B,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,RMAX METISSE boost,RMAX MESA no-MLT++,65.8,65.6,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-C-RMAX3,R23-D-RMAX4,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,RMAX METISSE MESA,RMAX MESA MLT++,46.6,18.7,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-C-RMAX3,R23-E-RMAX4B,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,RMAX METISSE MESA,RMAX MESA no-MLT++,46.6,65.6,10
Romagnolo_2023_StarTrack,Romagnolo et al. (2023),StarTrack,R23-D-RMAX4,R23-E-RMAX4B,stellar tracks,max_stellar_radius,$R_{\rm max}$ change,RMAX MESA MLT++,RMAX MESA no-MLT++,18.7,65.6,10
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-A-Fiducial,R25-B-RMAX,stellar tracks,max_stellar_radius,$R_{\rm max}$ limited,SSE (no RMAX),SSE+RMAX,,,11
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-C-Conv_ML1.5,R25-D-Conv_ML1.5_RMAX,stellar tracks,max_stellar_radius,$R_{\rm max}$ limited,Klencki (no RMAX),Klencki+RMAX,,,11
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-E-Conv_ML1.82_MLTpp,R25-E-Conv_ML1.82_MLTpp_RMAX,stellar tracks,max_stellar_radius,$R_{\rm max}$ limited,MESA (no RMAX),MESA+RMAX,,,11
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-A-Fiducial,R25-C-Conv_ML1.5,stellar tracks,convection_criterion,tracks,SSE,Klencki ML1.5,,,11
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-A-Fiducial,R25-E-Conv_ML1.82_MLTpp,stellar tracks,convection_criterion,tracks,SSE,MESA ML1.82,,,11
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-C-Conv_ML1.5,R25-E-Conv_ML1.82_MLTpp,convective envelope criteria,convection_criterion,conv. criterion change,Klencki ML1.5,MESA ML1.82,,,11
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-B-RMAX,R25-D-Conv_ML1.5_RMAX,stellar tracks,convection_criterion,tracks,SSE,Klencki ML1.5,,,11
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-B-RMAX,R25-E-Conv_ML1.82_MLTpp_RMAX,stellar tracks,convection_criterion,tracks,SSE,MESA ML1.82,,,11
Romagnolo_2025_StarTrack,Romagnolo et al. (2025),StarTrack,R25-D-Conv_ML1.5_RMAX,R25-E-Conv_ML1.82_MLTpp_RMAX,convective envelope criteria,convection_criterion,conv. criterion change,Klencki ML1.5,MESA ML1.82,,,11
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_1_beta0_25,Boesky_alphaCE_0_1_beta0_5,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.25,0.5,71.587,96.209,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_1_beta0_5,Boesky_alphaCE_0_1_beta0_75,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.5,0.75,96.209,124.177,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_5_beta0_25,Boesky_alphaCE_0_5_beta0_5,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.25,0.5,80.321,108.068,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_5_beta0_5,Boesky_alphaCE_0_5_beta0_75,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.5,0.75,108.068,135.444,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_2_beta0_25,Boesky_alphaCE_2_beta0_5,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.25,0.5,154.495,177.395,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_2_beta0_5,Boesky_alphaCE_2_beta0_75,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.5,0.75,177.395,226.725,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_10_beta0_25,Boesky_alphaCE_10_beta0_5,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.25,0.5,83.221,108.799,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_10_beta0_5,Boesky_alphaCE_10_beta0_75,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.5,0.75,108.799,138.816,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_1_beta0_25,Boesky_alphaCE_0_5_beta0_25,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,0.1,0.5,71.587,80.321,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_5_beta0_25,Boesky_alphaCE_2_beta0_25,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,0.5,2,80.321,154.495,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_2_beta0_25,Boesky_alphaCE_10_beta0_25,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,2,10,154.495,83.221,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_1_beta0_5,Boesky_alphaCE_0_5_beta0_5,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,0.1,0.5,96.209,108.068,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_5_beta0_5,Boesky_alphaCE_2_beta0_5,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,0.5,2,108.068,177.395,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_2_beta0_5,Boesky_alphaCE_10_beta0_5,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,2,10,177.395,108.799,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_1_beta0_75,Boesky_alphaCE_0_5_beta0_75,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,0.1,0.5,124.177,135.444,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_0_5_beta0_75,Boesky_alphaCE_2_beta0_75,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,0.5,2,135.444,226.725,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_alphaCE_2_beta0_75,Boesky_alphaCE_10_beta0_75,common envelope efficiency,alpha_CE,$\alpha_{\rm CE} \uparrow$,2,10,226.725,138.816,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_30_RMP_D,Boesky_sigma_265_RMP_D,natal kick,sigma_kick,$\sigma_{\rm kick} \uparrow$,30,265,237.992,95.315,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_265_RMP_D,Boesky_sigma_750_RMP_D,natal kick,sigma_kick,$\sigma_{\rm kick} \uparrow$,265,750,95.315,33.41,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_30_RMP_R,Boesky_sigma_265_RMP_R,natal kick,sigma_kick,$\sigma_{\rm kick} \uparrow$,30,265,182.85,139.387,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_265_RMP_R,Boesky_sigma_750_RMP_R,natal kick,sigma_kick,$\sigma_{\rm kick} \uparrow$,265,750,139.387,82.639,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_30_RMP_M,Boesky_sigma_265_RMP_M,natal kick,sigma_kick,$\sigma_{\rm kick} \uparrow$,30,265,433.439,19.019,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_265_RMP_M,Boesky_sigma_750_RMP_M,natal kick,sigma_kick,$\sigma_{\rm kick} \uparrow$,265,750,19.019,0.599,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_30_RMP_D,Boesky_sigma_30_RMP_R,remnant mass prescription,supernova_engine,rapid SN,Delayed,Rapid,237.992,182.85,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_30_RMP_D,Boesky_sigma_30_RMP_M,remnant mass prescription,supernova_engine,MM SN,Delayed,Müller+Mandel,237.992,433.439,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_30_RMP_R,Boesky_sigma_30_RMP_M,remnant mass prescription,supernova_engine,MM SN,Rapid,Müller+Mandel,182.85,433.439,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_265_RMP_D,Boesky_sigma_265_RMP_R,remnant mass prescription,supernova_engine,rapid SN,Delayed,Rapid,95.315,139.387,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_265_RMP_D,Boesky_sigma_265_RMP_M,remnant mass prescription,supernova_engine,MM SN,Delayed,Müller+Mandel,95.315,19.019,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_265_RMP_R,Boesky_sigma_265_RMP_M,remnant mass prescription,supernova_engine,MM SN,Rapid,Müller+Mandel,139.387,19.019,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_750_RMP_D,Boesky_sigma_750_RMP_R,remnant mass prescription,supernova_engine,rapid SN,Delayed,Rapid,33.41,82.639,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_750_RMP_D,Boesky_sigma_750_RMP_M,remnant mass prescription,supernova_engine,MM SN,Delayed,Müller+Mandel,33.41,0.599,12
Boesky_2024_COMPAS,Boesky et al. (2024),COMPAS,Boesky_sigma_750_RMP_R,Boesky_sigma_750_RMP_M,remnant mass prescription,supernova_engine,MM SN,Rapid,Müller+Mandel,82.639,0.599,12
Li_2025_MOBSE,Li et al. (2025),MOBSE,Li25-a,Li25-b,angular momentum,gamma_AM,$\gamma \downarrow$,-1,-2,36,24,13
Li_2025_MOBSE,Li et al. (2025),MOBSE,Li25-a,Li25-c,common envelope efficiency,alpha_CE,$\alpha_{\rm CE}\downarrow$,1,0.5,36,37.2,13
Li_2025_MOBSE,Li et al. (2025),MOBSE,Li25-a,Li25-d,common envelope efficiency,alpha_CE,$\alpha_{\rm CE}\uparrow$,1,2,36,55.6,13
Li_2025_MOBSE,Li et al. (2025),MOBSE,Li25-a,Li25-e,stellar winds,f_WR,$f_{\rm WR}\downarrow$,1,0.5,36,87.2,13
Li_2025_MOBSE,Li et al. (2025),MOBSE,Li25-a,Li25-f,stellar winds,f_WR,$f_{\rm WR}\uparrow$,1,2,36,15.4,13
Li_2025_MOBSE,Li et al. (2025),MOBSE,Li25-a,Li25-g,natal kick,sigma_kick,$\sigma\downarrow$,265,45,36,16.4,13
Li_2025_MOBSE,Li et al. (2025),MOBSE,Li25-a,Li25-h,natal kick,sigma_kick,$\sigma\uparrow$,265,750,36,19.2,13
Li_2025_MOBSE,Li et al. (2025),MOBSE,Li25-a,Li25-i,mass transfer stability,q_crit,$q_{\rm crit}$ change,default,Ge+2020,36,96.6,13
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.3,beta 0.7,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.3,0.7,23.4,26.4,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.3 IT,beta 0.7 IT,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.3,0.7,19.1,21,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-3-gamma1,DT22-beta0-7-gamma1,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.3,0.7,33.4,30.2,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-3-gamma1-IT,DT22-beta0-7-gamma1-IT,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.3,0.7,47.8,28,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,"beta 0.3, zeta 7.5","beta 0.7, zeta 7.5",mass transfer efficiency,beta_MT,$\beta \uparrow$,0.3,0.7,67.3,100.9,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-3-zeta7-5-IT,DT22-beta0-7-zeta7-5-IT,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.3,0.7,59.5,88.3,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-3-gamma1-zeta7-5,DT22-beta0-7-gamma1-zeta7-5,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.3,0.7,70.3,93.1,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-3-gamma1-zeta7-5-IT,DT22-beta0-7-gamma1-zeta7-5-IT,mass transfer efficiency,beta_MT,$\beta \uparrow$,0.3,0.7,89.6,101.7,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.3,"beta 0.3, zeta 7.5",mass transfer stability,zeta_stability,$\xi \uparrow$,4,7.5,23.4,67.3,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.3 IT,DT22-beta0-3-zeta7-5-IT,mass transfer stability,zeta_stability,$\xi \uparrow$,4,7.5,19.1,59.5,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-3-gamma1,DT22-beta0-3-gamma1-zeta7-5,mass transfer stability,zeta_stability,$\xi \uparrow$,4,7.5,33.4,70.3,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-3-gamma1-IT,DT22-beta0-3-gamma1-zeta7-5-IT,mass transfer stability,zeta_stability,$\xi \uparrow$,4,7.5,47.8,89.6,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.7,"beta 0.7, zeta 7.5",mass transfer stability,zeta_stability,$\xi \uparrow$,4,7.5,26.4,100.9,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.7 IT,DT22-beta0-7-zeta7-5-IT,mass transfer stability,zeta_stability,$\xi \uparrow$,4,7.5,21,88.3,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-7-gamma1,DT22-beta0-7-gamma1-zeta7-5,mass transfer stability,zeta_stability,$\xi \uparrow$,4,7.5,30.2,93.1,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-7-gamma1-IT,DT22-beta0-7-gamma1-zeta7-5-IT,mass transfer stability,zeta_stability,$\xi \uparrow$,4,7.5,28,101.7,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.3,DT22-beta0-3-gamma1,mass transfer AM,gamma_AM,$\gamma \downarrow$,2.5,1,23.4,33.4,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.3 IT,DT22-beta0-3-gamma1-IT,mass transfer AM,gamma_AM,$\gamma \downarrow$,2.5,1,19.1,47.8,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,"beta 0.3, zeta 7.5",DT22-beta0-3-gamma1-zeta7-5,mass transfer AM,gamma_AM,$\gamma \downarrow$,2.5,1,67.3,70.3,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,DT22-beta0-3-zeta7-5-IT,DT22-beta0-3-gamma1-zeta7-5-IT,mass transfer AM,gamma_AM,$\gamma \downarrow$,2.5,1,59.5,89.6,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.7,DT22-beta0-7-gamma1,mass transfer AM,gamma_AM,$\gamma \downarrow$,2.5,1,26.4,30.2,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,beta 0.7 IT,DT22-beta0-7-gamma1-IT,mass transfer AM,gamma_AM,$\gamma \downarrow$,2.5,1,21,28,14
Dorozsmai_2022_SeBa,Dorozsmai \& Toonen (2022),SeBa,"beta 0.7, zeta 7.5",DT22-beta0-7-gamma1-zeta7-5,mass transfer AM,gamma_AM,$\gamma \downarrow$,2.5,1,100.9,93.1,14
